time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
3.58,1440676.959000,6143788.864000,939002.613600,276.450700,-70.960134,-33.967746,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.412621,0.000000,0.000000,9.933277,1,0,0,0,0,0,0,0,0,359,0,0,0
3.59,1440679.724000,6143788.154000,939002.273900,276.429838,-70.988819,-33.971048,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.376690,0.000000,0.000000,9.927559,1,0,0,0,0,0,0,0,0,360,0,0,0
3.60,1440682.488000,6143787.443000,939001.934100,276.409102,-71.017532,-33.974365,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.340677,0.000000,0.000000,9.921827,1,0,0,0,0,0,0,0,0,361,0,0,0
3.61,1440685.252000,6143786.733000,939001.594300,276.388494,-71.046274,-33.977696,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.304580,0.000000,0.000000,9.916082,1,0,0,0,0,0,0,0,0,362,0,0,0
3.62,1440688.015000,6143786.022000,939001.254500,276.368014,-71.075045,-33.981043,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.268401,0.000000,0.000000,9.910324,1,0,0,0,0,0,0,0,0,363,0,0,0
3.63,1440690.779000,6143785.311000,939000.914700,276.347662,-71.103843,-33.984405,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.232139,0.000000,0.000000,9.904553,1,0,0,0,0,0,0,0,0,364,0,0,0
3.64,1440693.542000,6143784.600000,939000.574800,276.327437,-71.132670,-33.987781,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.195795,0.000000,0.000000,9.898768,1,0,0,0,0,0,0,0,0,365,0,0,0
3.65,1440696.305000,6143783.888000,939000.234900,276.307340,-71.161524,-33.991173,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.159368,0.000000,0.000000,9.892971,1,0,0,0,0,0,0,0,0,366,0,0,0
3.66,1440699.068000,6143783.176000,938999.895000,276.287372,-71.190405,-33.994579,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.122859,0.000000,0.000000,9.887160,1,0,0,0,0,0,0,0,0,367,0,0,0
3.67,1440701.831000,6143782.464000,938999.555000,276.267531,-71.219314,-33.998000,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.086268,0.000000,0.000000,9.881336,1,0,0,0,0,0,0,0,0,368,0,0,0
3.68,1440704.593000,6143781.752000,938999.215000,276.247818,-71.248250,-34.001436,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.049595,0.000000,0.000000,9.875500,1,0,0,0,0,0,0,0,0,369,0,0,0
3.69,1440707.355000,6143781.039000,938998.874900,276.228234,-71.277213,-34.004886,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,62.012841,0.000000,0.000000,9.869650,1,0,0,0,0,0,0,0,0,370,0,0,0
3.70,1440710.117000,6143780.326000,938998.534800,276.208778,-71.306203,-34.008351,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.976005,0.000000,0.000000,9.863788,1,0,0,0,0,0,0,0,0,371,0,0,0
3.71,1440712.879000,6143779.613000,938998.194700,276.189451,-71.335218,-34.011831,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.939087,0.000000,0.000000,9.857912,1,0,0,0,0,0,0,0,0,372,0,0,0
3.72,1440715.641000,6143778.899000,938997.854600,276.170252,-71.364261,-34.015325,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.902088,0.000000,0.000000,9.852023,1,0,0,0,0,0,0,0,0,373,0,0,0
3.73,1440718.403000,6143778.185000,938997.514400,276.151182,-71.393329,-34.018834,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.865008,0.000000,0.000000,9.846122,1,0,0,0,0,0,0,0,0,374,0,0,0
3.74,1440721.164000,6143777.471000,938997.174100,276.132240,-71.422423,-34.022358,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.827846,0.000000,0.000000,9.840207,1,0,0,0,0,0,0,0,0,375,0,0,0
3.75,1440723.925000,6143776.756000,938996.833900,276.113427,-71.451543,-34.025896,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.790604,0.000000,0.000000,9.834280,1,0,0,0,0,0,0,0,0,376,0,0,0
3.76,1440726.686000,6143776.041000,938996.493600,276.094743,-71.480688,-34.029449,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.753281,0.000000,0.000000,9.828340,1,0,0,0,0,0,0,0,0,377,0,0,0
3.77,1440729.447000,6143775.326000,938996.153300,276.076188,-71.509858,-34.033016,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.715877,0.000000,0.000000,9.822387,1,0,0,0,0,0,0,0,0,378,0,0,0
3.78,1440732.207000,6143774.611000,938995.812900,276.057762,-71.539053,-34.036597,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.678393,0.000000,0.000000,9.816421,1,0,0,0,0,0,0,0,0,379,0,0,0
3.79,1440734.968000,6143773.895000,938995.472500,276.039464,-71.568273,-34.040193,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.640829,0.000000,0.000000,9.810443,1,0,0,0,0,0,0,0,0,380,0,0,0
3.80,1440737.728000,6143773.179000,938995.132100,276.021296,-71.597518,-34.043804,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.603184,0.000000,0.000000,9.804451,1,0,0,0,0,0,0,0,0,381,0,0,0
3.81,1440740.488000,6143772.463000,938994.791600,276.003258,-71.626787,-34.047428,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.565460,0.000000,0.000000,9.798447,1,0,0,0,0,0,0,0,0,382,0,0,0
3.82,1440743.248000,6143771.746000,938994.451100,275.985348,-71.656080,-34.051067,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.527655,0.000000,0.000000,9.792430,1,0,0,0,0,0,0,0,0,383,0,0,0
3.83,1440746.007000,6143771.030000,938994.110500,275.967568,-71.685397,-34.054721,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.489771,0.000000,0.000000,9.786401,1,0,0,0,0,0,0,0,0,384,0,0,0
3.84,1440748.767000,6143770.312000,938993.769900,275.949918,-71.714737,-34.058388,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.451807,0.000000,0.000000,9.780359,1,0,0,0,0,0,0,0,0,385,0,0,0
3.85,1440751.526000,6143769.595000,938993.429300,275.932397,-71.744101,-34.062070,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.413763,0.000000,0.000000,9.774304,1,0,0,0,0,0,0,0,0,386,0,0,0
3.86,1440754.285000,6143768.877000,938993.088700,275.915005,-71.773489,-34.065766,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.375641,0.000000,0.000000,9.768237,1,0,0,0,0,0,0,0,0,387,0,0,0
3.87,1440757.044000,6143768.159000,938992.748000,275.897743,-71.802899,-34.069476,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.337439,0.000000,0.000000,9.762157,1,0,0,0,0,0,0,0,0,388,0,0,0
3.88,1440759.803000,6143767.441000,938992.407200,275.880611,-71.832333,-34.073201,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.299158,0.000000,0.000000,9.756064,1,0,0,0,0,0,0,0,0,389,0,0,0
3.89,1440762.562000,6143766.722000,938992.066500,275.863609,-71.861789,-34.076939,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.260798,0.000000,0.000000,9.749959,1,0,0,0,0,0,0,0,0,390,0,0,0
3.90,1440765.320000,6143766.003000,938991.725700,275.846737,-71.891267,-34.080692,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.222360,0.000000,0.000000,9.743841,1,0,0,0,0,0,0,0,0,391,0,0,0
3.91,1440768.079000,6143765.284000,938991.384800,275.829995,-71.920768,-34.084458,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.183843,0.000000,0.000000,9.737711,1,0,0,0,0,0,0,0,0,392,0,0,0
3.92,1440770.837000,6143764.565000,938991.043900,275.813380,-71.950290,-34.088239,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.145247,0.000000,0.000000,9.731568,1,0,0,0,0,0,0,0,0,393,0,0,0
3.93,1440773.595000,6143763.845000,938990.703000,275.796894,-71.979833,-34.092033,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.106573,0.000000,0.000000,9.725413,1,0,0,0,0,0,0,0,0,394,0,0,0
3.94,1440776.353000,6143763.125000,938990.362100,275.780536,-72.009398,-34.095841,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.067822,0.000000,0.000000,9.719246,1,0,0,0,0,0,0,0,0,395,0,0,0
3.95,1440779.110000,6143762.404000,938990.021100,275.764306,-72.038983,-34.099662,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,61.028992,0.000000,0.000000,9.713066,1,0,0,0,0,0,0,0,0,396,0,0,0
3.96,1440781.868000,6143761.684000,938989.680000,275.748205,-72.068589,-34.103497,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.990084,0.000000,0.000000,9.706873,1,0,0,0,0,0,0,0,0,397,0,0,0
3.97,1440784.625000,6143760.963000,938989.339000,275.732232,-72.098216,-34.107346,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.951099,0.000000,0.000000,9.700669,1,0,0,0,0,0,0,0,0,398,0,0,0
3.98,1440787.382000,6143760.241000,938988.997800,275.716387,-72.127862,-34.111208,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.912036,0.000000,0.000000,9.694452,1,0,0,0,0,0,0,0,0,399,0,0,0
3.99,1440790.139000,6143759.520000,938988.656700,275.700671,-72.157529,-34.115084,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.872895,0.000000,0.000000,9.688222,1,0,0,0,0,0,0,0,0,400,0,0,0
4.00,1440792.896000,6143758.798000,938988.315500,275.685083,-72.187215,-34.118974,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.833678,0.000000,0.000000,9.681981,1,0,0,0,0,0,0,0,0,401,0,0,0
4.01,1440795.653000,6143758.076000,938987.974300,275.669624,-72.216921,-34.122877,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.794383,0.000000,0.000000,9.675727,1,0,0,0,0,0,0,0,0,402,0,0,0
4.02,1440798.409000,6143757.353000,938987.633000,275.654293,-72.246647,-34.126793,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.755012,0.000000,0.000000,9.669460,1,0,0,0,0,0,0,0,0,403,0,0,0
4.03,1440801.166000,6143756.631000,938987.291700,275.639090,-72.276391,-34.130723,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.715563,0.000000,0.000000,9.663182,1,0,0,0,0,0,0,0,0,404,0,0,0
4.04,1440803.922000,6143755.908000,938986.950300,275.624014,-72.306154,-34.134665,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.676038,0.000000,0.000000,9.656891,1,0,0,0,0,0,0,0,0,405,0,0,0
4.05,1440806.678000,6143755.184000,938986.609000,275.609067,-72.335936,-34.138622,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.636437,0.000000,0.000000,9.650589,1,0,0,0,0,0,0,0,0,406,0,0,0
4.06,1440809.434000,6143754.460000,938986.267500,275.594249,-72.365736,-34.142591,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.596759,0.000000,0.000000,9.644274,1,0,0,0,0,0,0,0,0,407,0,0,0
4.07,1440812.190000,6143753.737000,938985.926100,275.579558,-72.395554,-34.146574,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.557005,0.000000,0.000000,9.637947,1,0,0,0,0,0,0,0,0,408,0,0,0
4.08,1440814.945000,6143753.012000,938985.584600,275.564996,-72.425390,-34.150570,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.517175,0.000000,0.000000,9.631608,1,0,0,0,0,0,0,0,0,409,0,0,0
4.09,1440817.701000,6143752.288000,938985.243000,275.550562,-72.455244,-34.154578,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.477269,0.000000,0.000000,9.625256,1,0,0,0,0,0,0,0,0,410,0,0,0
4.10,1440820.456000,6143751.563000,938984.901400,275.536256,-72.485115,-34.158601,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.437288,0.000000,0.000000,9.618893,1,0,0,0,0,0,0,0,0,411,0,0,0
4.11,1440823.211000,6143750.838000,938984.559800,275.522079,-72.515003,-34.162636,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.397231,0.000000,0.000000,9.612518,1,0,0,0,0,0,0,0,0,412,0,0,0
4.12,1440825.967000,6143750.112000,938984.218100,275.508030,-72.544909,-34.166684,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.357099,0.000000,0.000000,9.606131,1,0,0,0,0,0,0,0,0,413,0,0,0
4.13,1440828.721000,6143749.387000,938983.876400,275.494110,-72.574831,-34.170745,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.316891,0.000000,0.000000,9.599731,1,0,0,0,0,0,0,0,0,414,0,0,0
4.14,1440831.476000,6143748.660000,938983.534700,275.480318,-72.604771,-34.174819,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.276608,0.000000,0.000000,9.593320,1,0,0,0,0,0,0,0,0,415,0,0,0
4.15,1440834.231000,6143747.934000,938983.192900,275.466655,-72.634726,-34.178906,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.236250,0.000000,0.000000,9.586897,1,0,0,0,0,0,0,0,0,416,0,0,0
4.16,1440836.985000,6143747.207000,938982.851100,275.453121,-72.664698,-34.183007,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.195818,0.000000,0.000000,9.580462,1,0,0,0,0,0,0,0,0,417,0,0,0
4.17,1440839.740000,6143746.481000,938982.509200,275.439715,-72.694686,-34.187120,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.155311,0.000000,0.000000,9.574015,1,0,0,0,0,0,0,0,0,418,0,0,0
4.18,1440842.494000,6143745.753000,938982.167300,275.426439,-72.724690,-34.191245,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.114729,0.000000,0.000000,9.567556,1,0,0,0,0,0,0,0,0,419,0,0,0
4.19,1440845.248000,6143745.026000,938981.825300,275.413291,-72.754710,-34.195384,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.074073,0.000000,0.000000,9.561086,1,0,0,0,0,0,0,0,0,420,0,0,0
4.20,1440848.002000,6143744.298000,938981.483300,275.400272,-72.784745,-34.199536,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,60.033343,0.000000,0.000000,9.554603,1,0,0,0,0,0,0,0,0,421,0,0,0
4.21,1440850.756000,6143743.570000,938981.141300,275.387382,-72.814795,-34.203700,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,59.992539,0.000000,0.000000,9.548109,1,0,0,0,0,0,0,0,0,422,0,0,0
4.22,1440853.510000,6143742.841000,938980.799200,275.374621,-72.844860,-34.207877,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,59.951662,0.000000,0.000000,9.541603,1,0,0,0,0,0,0,0,0,423,0,0,0
