time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,accel_x,accel_y,accel_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
0.45,1439795.506,6143999.218,939108.179,288.507202,-64.378862,-33.781878,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-79.376062,-137.150821,0,69.004741,0,0,10.982446,1,0,0,0,0,0,0,0,0,46,0,0,0
0.46,1439798.39,6143998.575,939107.8412,288.454175,-64.389587,-33.779556,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-79.276095,-136.980831,0,68.999788,0,0,10.981657,1,0,0,0,0,0,0,0,0,47,0,0,0
0.47,1439801.274,6143997.931,939107.5035,288.401217,-64.400392,-33.777253,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-79.176344,-136.811202,0,68.994726,0,0,10.980852,1,0,0,0,0,0,0,0,0,48,0,0,0
0.48,1439804.158,6143997.286,939107.1657,288.34833,-64.411278,-33.774969,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-79.076814,-136.64193,0,68.989556,0,0,10.980029,1,0,0,0,0,0,0,0,0,49,0,0,0
0.49,1439807.041,6143996.642,939106.828,288.295513,-64.422242,-33.772705,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.977499,-136.473019,0,68.984277,0,0,10.979189,1,0,0,0,0,0,0,0,0,50,0,0,0
0.5,1439809.923,6143995.998,939106.4903,288.242766,-64.433287,-33.77046,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.878401,-136.30446,0,68.97889,0,0,10.978331,1,0,0,0,0,0,0,0,0,51,0,0,0
0.51,1439812.805,6143995.353,939106.1526,288.19009,-64.444411,-33.768234,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.77952,-136.136258,0,68.973394,0,0,10.977457,1,0,0,0,0,0,0,0,0,52,0,0,0
0.52,1439815.686,6143994.709,939105.8149,288.137486,-64.455615,-33.766028,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.680856,-135.96841,0,68.96779,0,0,10.976565,1,0,0,0,0,0,0,0,0,53,0,0,0
0.53,1439818.567,6143994.064,939105.4773,288.084952,-64.466897,-33.76384,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.582407,-135.800916,0,68.962077,0,0,10.975655,1,0,0,0,0,0,0,0,0,54,0,0,0
0.54,1439821.447,6143993.419,939105.1397,288.03249,-64.47826,-33.761672,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.484172,-135.633771,0,68.956256,0,0,10.974729,1,0,0,0,0,0,0,0,0,55,0,0,0
0.55,1439824.327,6143992.775,939104.8021,287.9801,-64.489701,-33.759524,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.386151,-135.466979,0,68.950326,0,0,10.973785,1,0,0,0,0,0,0,0,0,56,0,0,0
0.56,1439827.206,6143992.13,939104.4645,287.927782,-64.501221,-33.757395,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.288339,-135.300539,0,68.944288,0,0,10.972824,1,0,0,0,0,0,0,0,0,57,0,0,0
0.57,1439830.085,6143991.484,939104.127,287.875537,-64.512821,-33.755285,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.190744,-135.134447,0,68.938142,0,0,10.971846,1,0,0,0,0,0,0,0,0,58,0,0,0
0.58,1439832.963,6143990.839,939103.7894,287.823364,-64.524499,-33.753194,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-78.093362,-134.968702,0,68.931888,0,0,10.970851,1,0,0,0,0,0,0,0,0,59,0,0,0
0.59,1439835.841,6143990.194,939103.4519,287.771263,-64.536256,-33.751122,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.99619,-134.803302,0,68.925525,0,0,10.969838,1,0,0,0,0,0,0,0,0,60,0,0,0
0.6,1439838.718,6143989.548,939103.1144,287.719236,-64.548091,-33.74907,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.899228,-134.638252,0,68.919054,0,0,10.968808,1,0,0,0,0,0,0,0,0,61,0,0,0
0.61,1439841.595,6143988.903,939102.777,287.667282,-64.560005,-33.747037,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.802476,-134.473544,0,68.912474,0,0,10.967761,1,0,0,0,0,0,0,0,0,62,0,0,0
0.62,1439844.471,6143988.257,939102.4395,287.615402,-64.571998,-33.745024,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.705934,-134.309181,0,68.905787,0,0,10.966697,1,0,0,0,0,0,0,0,0,63,0,0,0
0.63,1439847.347,6143987.611,939102.1021,287.563595,-64.584069,-33.74303,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.609602,-134.145162,0,68.898991,0,0,10.965615,1,0,0,0,0,0,0,0,0,64,0,0,0
0.64,1439850.222,6143986.965,939101.7647,287.511863,-64.596218,-33.741055,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.51348,-133.981487,0,68.892087,0,0,10.964516,1,0,0,0,0,0,0,0,0,65,0,0,0
0.65,1439853.097,6143986.319,939101.4273,287.460205,-64.608445,-33.739099,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.417562,-133.818151,0,68.885075,0,0,10.9634,1,0,0,0,0,0,0,0,0,66,0,0,0
0.66,1439855.971,6143985.673,939101.0899,287.408621,-64.62075,-33.737163,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.321856,-133.655155,0,68.877954,0,0,10.962267,1,0,0,0,0,0,0,0,0,67,0,0,0
0.67,1439858.844,6143985.027,939100.7526,287.357113,-64.633133,-33.735246,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.226354,-133.492501,0,68.870726,0,0,10.961116,1,0,0,0,0,0,0,0,0,68,0,0,0
0.68,1439861.717,6143984.38,939100.4152,287.305679,-64.645594,-33.733348,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.131059,-133.330181,0,68.86339,0,0,10.959949,1,0,0,0,0,0,0,0,0,69,0,0,0
0.69,1439864.59,6143983.734,939100.0779,287.254321,-64.658132,-33.731469,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-77.035967,-133.168203,0,68.855945,0,0,10.958764,1,0,0,0,0,0,0,0,0,70,0,0,0
0.7,1439867.462,6143983.087,939099.7406,287.203038,-64.670748,-33.72961,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.941082,-133.006556,0,68.848393,0,0,10.957562,1,0,0,0,0,0,0,0,0,71,0,0,0
0.71,1439870.333,6143982.44,939099.4033,287.151831,-64.683442,-33.72777,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.846403,-132.84525,0,68.840732,0,0,10.956343,1,0,0,0,0,0,0,0,0,72,0,0,0
0.72,1439873.204,6143981.793,939099.0661,287.1007,-64.696212,-33.72595,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.751925,-132.684276,0,68.832964,0,0,10.955106,1,0,0,0,0,0,0,0,0,73,0,0,0
0.73,1439876.075,6143981.146,939098.7288,287.049646,-64.70906,-33.724149,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.657653,-132.523636,0,68.825088,0,0,10.953853,1,0,0,0,0,0,0,0,0,74,0,0,0
0.74,1439878.945,6143980.499,939098.3916,286.998668,-64.721985,-33.722367,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.563582,-132.363328,0,68.817103,0,0,10.952582,1,0,0,0,0,0,0,0,0,75,0,0,0
0.75,1439881.814,6143979.851,939098.0544,286.947767,-64.734988,-33.720604,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.469714,-132.203351,0,68.809011,0,0,10.951294,1,0,0,0,0,0,0,0,0,76,0,0,0
0.76,1439884.683,6143979.204,939097.7172,286.896943,-64.748067,-33.718861,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.376049,-132.043708,0,68.800812,0,0,10.949989,1,0,0,0,0,0,0,0,0,77,0,0,0
0.77,1439887.552,6143978.556,939097.38,286.846196,-64.761223,-33.717137,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.282584,-131.884391,0,68.792504,0,0,10.948667,1,0,0,0,0,0,0,0,0,78,0,0,0
0.78,1439890.42,6143977.909,939097.0429,286.795527,-64.774455,-33.715432,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.18932,-131.725408,0,68.784088,0,0,10.947328,1,0,0,0,0,0,0,0,0,79,0,0,0
0.79,1439893.287,6143977.261,939096.7057,286.744935,-64.787764,-33.713747,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.096256,-131.56675,0,68.775565,0,0,10.945971,1,0,0,0,0,0,0,0,0,80,0,0,0
0.8,1439896.154,6143976.613,939096.3686,286.694422,-64.801149,-33.712081,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-76.003388,-131.408416,0,68.766934,0,0,10.944597,1,0,0,0,0,0,0,0,0,81,0,0,0
0.81,1439899.021,6143975.965,939096.0315,286.643986,-64.814611,-33.710434,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.910724,-131.250411,0,68.758196,0,0,10.943207,1,0,0,0,0,0,0,0,0,82,0,0,0
0.82,1439901.886,6143975.316,939095.6944,286.59363,-64.828149,-33.708807,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.818257,-131.092734,0,68.74935,0,0,10.941799,1,0,0,0,0,0,0,0,0,83,0,0,0
0.83,1439904.752,6143974.668,939095.3574,286.543352,-64.841763,-33.707199,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.725987,-130.935378,0,68.740396,0,0,10.940374,1,0,0,0,0,0,0,0,0,84,0,0,0
0.84,1439907.617,6143974.019,939095.0203,286.493153,-64.855453,-33.70561,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.633913,-130.778347,0,68.731335,0,0,10.938932,1,0,0,0,0,0,0,0,0,85,0,0,0
0.85,1439910.481,6143973.371,939094.6833,286.443034,-64.869219,-33.70404,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.542037,-130.621638,0,68.722166,0,0,10.937472,1,0,0,0,0,0,0,0,0,86,0,0,0
0.86,1439913.345,6143972.722,939094.3462,286.392993,-64.883061,-33.70249,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.450357,-130.46525,0,68.712889,0,0,10.935996,1,0,0,0,0,0,0,0,0,87,0,0,0
0.87,1439916.209,6143972.073,939094.0092,286.343033,-64.896978,-33.700959,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.358874,-130.309184,0,68.703506,0,0,10.934503,1,0,0,0,0,0,0,0,0,88,0,0,0
0.88,1439919.072,6143971.424,939093.6722,286.293153,-64.910971,-33.699448,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.267584,-130.153436,0,68.694014,0,0,10.932992,1,0,0,0,0,0,0,0,0,89,0,0,0
0.89,1439921.934,6143970.774,939093.3353,286.243353,-64.925039,-33.697955,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.176489,-129.998009,0,68.684416,0,0,10.931464,1,0,0,0,0,0,0,0,0,90,0,0,0
0.9,1439924.796,6143970.125,939092.9983,286.193633,-64.939182,-33.696482,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-75.08559,-129.842901,0,68.67471,0,0,10.92992,1,0,0,0,0,0,0,0,0,91,0,0,0
0.91,1439927.657,6143969.475,939092.6613,286.143994,-64.953401,-33.695029,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.994881,-129.688108,0,68.664897,0,0,10.928358,1,0,0,0,0,0,0,0,0,92,0,0,0
0.92,1439930.518,6143968.826,939092.3244,286.094435,-64.967694,-33.693594,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.904369,-129.533633,0,68.654976,0,0,10.926779,1,0,0,0,0,0,0,0,0,93,0,0,0
0.93,1439933.379,6143968.176,939091.9875,286.044959,-64.982063,-33.692179,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.820367,-129.386645,0,68.644948,0,0,10.925183,1,0,0,0,0,0,0,0,0,94,0,0,0
0.94,1439936.239,6143967.526,939091.6506,285.995563,-64.996506,-33.690783,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.749917,-129.255119,0,68.634814,0,0,10.92357,1,0,0,0,0,0,0,0,0,95,0,0,0
0.95,1439939.098,6143966.876,939091.3137,285.946249,-65.011024,-33.689407,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.679569,-129.123787,0,68.624571,0,0,10.92194,1,0,0,0,0,0,0,0,0,96,0,0,0
0.96,1439941.957,6143966.226,939090.9768,285.897017,-65.025616,-33.688049,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.609323,-128.992645,0,68.614222,0,0,10.920293,1,0,0,0,0,0,0,0,0,97,0,0,0
0.97,1439944.816,6143965.575,939090.6399,285.847868,-65.040283,-33.686711,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.539179,-128.861691,0,68.603766,0,0,10.918628,1,0,0,0,0,0,0,0,0,98,0,0,0
0.98,1439947.674,6143964.925,939090.3031,285.7988,-65.055024,-33.685393,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.46914,-128.730929,0,68.593203,0,0,10.916947,1,0,0,0,0,0,0,0,0,99,0,0,0
0.99,1439950.531,6143964.274,939089.9662,285.749815,-65.06984,-33.684093,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.399199,-128.600355,0,68.582532,0,0,10.915249,1,0,0,0,0,0,0,0,0,100,0,0,0
1,1439953.388,6143963.623,939089.6294,285.700913,-65.084729,-33.682813,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.329359,-128.469971,0,68.571755,0,0,10.913534,1,0,0,0,0,0,0,0,0,101,0,0,0
1.01,1439956.245,6143962.972,939089.2926,285.652094,-65.099692,-33.681552,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.259622,-128.339774,0,68.560871,0,0,10.911802,1,0,0,0,0,0,0,0,0,102,0,0,0
1.02,1439959.101,6143962.321,939088.9558,285.603358,-65.114729,-33.68031,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.189983,-128.209768,0,68.54988,0,0,10.910052,1,0,0,0,0,0,0,0,0,103,0,0,0
1.03,1439961.956,6143961.67,939088.619,285.554706,-65.12984,-33.679088,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.120449,-128.079948,0,68.538782,0,0,10.908286,1,0,0,0,0,0,0,0,0,104,0,0,0
1.04,1439964.811,6143961.018,939088.2822,285.506138,-65.145024,-33.677885,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-74.051013,-127.950316,0,68.527577,0,0,10.906503,1,0,0,0,0,0,0,0,0,105,0,0,0
1.05,1439967.666,6143960.367,939087.9455,285.457653,-65.160282,-33.676701,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.981679,-127.82087,0,68.516266,0,0,10.904702,1,0,0,0,0,0,0,0,0,106,0,0,0
1.06,1439970.52,6143959.715,939087.6087,285.409253,-65.175613,-33.675536,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.912443,-127.691615,0,68.504848,0,0,10.902885,1,0,0,0,0,0,0,0,0,107,0,0,0
1.07,1439973.374,6143959.063,939087.272,285.360937,-65.191017,-33.674391,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.843309,-127.562544,0,68.493323,0,0,10.901051,1,0,0,0,0,0,0,0,0,108,0,0,0
1.08,1439976.227,6143958.411,939086.9352,285.312707,-65.206494,-33.673265,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.774277,-127.433659,0,68.481692,0,0,10.8992,1,0,0,0,0,0,0,0,0,109,0,0,0
1.09,1439979.079,6143957.759,939086.5985,285.264561,-65.222044,-33.672158,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.705344,-127.304961,0,68.469954,0,0,10.897332,1,0,0,0,0,0,0,0,0,110,0,0,0
1.1,1439981.932,6143957.106,939086.2618,285.2165,-65.237667,-33.67107,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.636508,-127.176451,0,68.458109,0,0,10.895446,1,0,0,0,0,0,0,0,0,111,0,0,0
1.11,1439984.783,6143956.454,939085.9251,285.168524,-65.253362,-33.670002,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.567775,-127.048127,0,68.446158,0,0,10.893544,1,0,0,0,0,0,0,0,0,112,0,0,0
1.12,1439987.634,6143955.801,939085.5884,285.120634,-65.26913,-33.668953,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.499139,-126.919988,0,68.434101,0,0,10.891625,1,0,0,0,0,0,0,0,0,113,0,0,0
1.13,1439990.485,6143955.148,939085.2517,285.072831,-65.28497,-33.667923,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.430606,-126.792032,0,68.421937,0,0,10.889689,1,0,0,0,0,0,0,0,0,114,0,0,0
1.14,1439993.335,6143954.495,939084.9151,285.025113,-65.300883,-33.666912,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.362171,-126.664263,0,68.409667,0,0,10.887737,1,0,0,0,0,0,0,0,0,115,0,0,0
1.15,1439996.185,6143953.842,939084.5784,284.977481,-65.316868,-33.665921,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.293834,-126.536677,0,68.397291,0,0,10.885767,1,0,0,0,0,0,0,0,0,116,0,0,0
1.16,1439999.034,6143953.189,939084.2417,284.929937,-65.332924,-33.664948,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.225596,-126.409276,0,68.384808,0,0,10.88378,1,0,0,0,0,0,0,0,0,117,0,0,0
1.17,1440001.883,6143952.535,939083.9051,284.882478,-65.349053,-33.663995,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.15746,-126.282058,0,68.372219,0,0,10.881777,1,0,0,0,0,0,0,0,0,118,0,0,0
1.18,1440004.732,6143951.882,939083.5685,284.835107,-65.365253,-33.663061,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.089422,-126.155024,0,68.359524,0,0,10.879756,1,0,0,0,0,0,0,0,0,119,0,0,0
1.19,1440007.58,6143951.228,939083.2319,284.787824,-65.381525,-33.662146,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-73.021479,-126.028173,0,68.346723,0,0,10.877719,1,0,0,0,0,0,0,0,0,120,0,0,0
1.2,1440010.427,6143950.574,939082.8952,284.740627,-65.397868,-33.661251,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.953638,-125.901507,0,68.333816,0,0,10.875665,1,0,0,0,0,0,0,0,0,121,0,0,0
1.21,1440013.274,6143949.92,939082.5586,284.693518,-65.414283,-33.660375,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.885895,-125.775024,0,68.320803,0,0,10.873594,1,0,0,0,0,0,0,0,0,122,0,0,0
1.22,1440016.12,6143949.265,939082.222,284.646498,-65.430768,-33.659517,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.818247,-125.648721,0,68.307684,0,0,10.871506,1,0,0,0,0,0,0,0,0,123,0,0,0
1.23,1440018.966,6143948.611,939081.8855,284.599565,-65.447325,-33.65868,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.750701,-125.522602,0,68.294459,0,0,10.869401,1,0,0,0,0,0,0,0,0,124,0,0,0
1.24,1440021.812,6143947.956,939081.5489,284.552721,-65.463953,-33.657861,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.68325,-125.396664,0,68.281129,0,0,10.867279,1,0,0,0,0,0,0,0,0,125,0,0,0
1.25,1440024.657,6143947.301,939081.2123,284.505966,-65.480652,-33.657061,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.615898,-125.27091,0,68.267692,0,0,10.865141,1,0,0,0,0,0,0,0,0,126,0,0,0
1.26,1440027.502,6143946.646,939080.8757,284.459299,-65.497421,-33.656281,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.548644,-125.145335,0,68.25415,0,0,10.862985,1,0,0,0,0,0,0,0,0,127,0,0,0
1.27,1440030.346,6143945.991,939080.5392,284.412721,-65.514261,-33.655519,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.481489,-125.019942,0,68.240502,0,0,10.860813,1,0,0,0,0,0,0,0,0,128,0,0,0
1.28,1440033.189,6143945.336,939080.2026,284.366233,-65.531171,-33.654777,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.414428,-124.894728,0,68.226748,0,0,10.858624,1,0,0,0,0,0,0,0,0,129,0,0,0
1.29,1440036.032,6143944.681,939079.8661,284.319834,-65.548151,-33.654054,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.347466,-124.769696,0,68.212889,0,0,10.856418,1,0,0,0,0,0,0,0,0,130,0,0,0
1.3,1440038.875,6143944.025,939079.5296,284.273525,-65.565201,-33.65335,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.280603,-124.644843,0,68.198924,0,0,10.854196,1,0,0,0,0,0,0,0,0,131,0,0,0
1.31,1440041.718,6143943.369,939079.193,284.227305,-65.582322,-33.652665,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.213834,-124.520171,0,68.184854,0,0,10.851957,1,0,0,0,0,0,0,0,0,132,0,0,0
1.32,1440044.559,6143942.713,939078.8565,284.181176,-65.599512,-33.652,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.147164,-124.39568,0,68.170679,0,0,10.849701,1,0,0,0,0,0,0,0,0,133,0,0,0
1.33,1440047.401,6143942.057,939078.52,284.135138,-65.616772,-33.651353,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.08059,-124.271366,0,68.156398,0,0,10.847428,1,0,0,0,0,0,0,0,0,134,0,0,0
1.34,1440050.242,6143941.401,939078.1835,284.08919,-65.634101,-33.650726,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-72.014113,-124.147232,0,68.142011,0,0,10.845138,1,0,0,0,0,0,0,0,0,135,0,0,0
1.35,1440053.082,6143940.744,939077.847,284.043333,-65.6515,-33.650117,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.947732,-124.023278,0,68.12752,0,0,10.842832,1,0,0,0,0,0,0,0,0,136,0,0,0
1.36,1440055.922,6143940.087,939077.5105,283.997567,-65.668968,-33.649528,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.881446,-123.899502,0,68.112923,0,0,10.840508,1,0,0,0,0,0,0,0,0,137,0,0,0
1.37,1440058.761,6143939.43,939077.174,283.951892,-65.686505,-33.648958,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.815255,-123.775903,0,68.098221,0,0,10.838168,1,0,0,0,0,0,0,0,0,138,0,0,0
1.38,1440061.601,6143938.773,939076.8375,283.906309,-65.704111,-33.648407,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.749162,-123.652481,0,68.083414,0,0,10.835812,1,0,0,0,0,0,0,0,0,139,0,0,0
1.39,1440064.439,6143938.116,939076.501,283.860817,-65.721786,-33.647875,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.683165,-123.52924,0,68.068502,0,0,10.833439,1,0,0,0,0,0,0,0,0,140,0,0,0
1.4,1440067.277,6143937.459,939076.1646,283.815418,-65.73953,-33.647362,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.617266,-123.406172,0,68.053485,0,0,10.831049,1,0,0,0,0,0,0,0,0,141,0,0,0
1.41,1440070.115,6143936.801,939075.8281,283.77011,-65.757342,-33.646868,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.551459,-123.283285,0,68.038363,0,0,10.828642,1,0,0,0,0,0,0,0,0,142,0,0,0
1.42,1440072.952,6143936.143,939075.4916,283.724896,-65.775223,-33.646394,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.48575,-123.160572,0,68.023137,0,0,10.826218,1,0,0,0,0,0,0,0,0,143,0,0,0
1.43,1440075.789,6143935.486,939075.1552,283.679773,-65.793172,-33.645938,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.420134,-123.038035,0,68.007805,0,0,10.823778,1,0,0,0,0,0,0,0,0,144,0,0,0
1.44,1440078.625,6143934.827,939074.8187,283.634744,-65.811189,-33.645501,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.354615,-122.915677,0,67.992369,0,0,10.821322,1,0,0,0,0,0,0,0,0,145,0,0,0
1.45,1440081.461,6143934.169,939074.4823,283.589808,-65.829274,-33.645083,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.289189,-122.793495,0,67.976828,0,0,10.818848,1,0,0,0,0,0,0,0,0,146,0,0,0
1.46,1440084.297,6143933.511,939074.1458,283.544964,-65.847426,-33.644685,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.223861,-122.671487,0,67.961182,0,0,10.816358,1,0,0,0,0,0,0,0,0,147,0,0,0
1.47,1440087.132,6143932.852,939073.8094,283.500215,-65.865647,-33.644305,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.158624,-122.549653,0,67.945432,0,0,10.813851,1,0,0,0,0,0,0,0,0,148,0,0,0
1.48,1440089.966,6143932.193,939073.4729,283.455559,-65.883935,-33.643945,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.093487,-122.427996,0,67.929578,0,0,10.811328,1,0,0,0,0,0,0,0,0,149,0,0,0
1.49,1440092.8,6143931.534,939073.1365,283.410997,-65.90229,-33.643603,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-71.028441,-122.306513,0,67.913618,0,0,10.808788,1,0,0,0,0,0,0,0,0,150,0,0,0
