missiontime,ecef_Pos_X,ecef_Pos_Y,ecef_Pos_Z,ecef_Vel_X,ecef_Vel_Y,ecef_Vel_Z,gps_week,gps_tow,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r, Roll, Pitch, Yaw, rollRPS,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
1.06,-1188409.906,-6195291.405,940308.4419,-483.771737,-79.480791,605.06617,2384,388838,-16.916843,-32.383097,0.000001,68.504848,0,0,0,0.436332,0,10.902885,380.990931,-111.630173,-95.361571,-0.169168,-0.323831,0,0.685048,0,0
1.07,-1188409.906,-6195291.405,940308.4419,-483.771737,-79.480791,605.06617,2384,388838,-16.903077,-32.353358,0.000001,68.493323,0,0,0,0.436332,0,10.901051,380.99074,-26.108668,-144.475433,-0.169031,-0.323534,0,0.684933,0,0
1.08,-1188409.906,-6195291.405,940308.4419,-483.771737,-79.480791,605.06617,2384,388838,-16.889331,-32.32366,0.000001,68.481692,0,0,0,0.436332,0,10.8992,380.99055,71.177552,-128.406614,-0.168893,-0.323237,0,0.684817,0,0
1.09,-1188409.906,-6195291.405,940308.4419,-483.771737,-79.480791,605.06617,2384,388838,-16.875605,-32.294003,0.000001,68.469954,0,0,0,0.436332,0,10.897332,380.99036,136.349697,-54.433003,-0.168756,-0.32294,0,0.6847,0,0
1.1,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.861898,-32.264387,0.000001,68.458109,0,0,0,0.436332,0,10.895446,380.99017,140.042338,44.068405,-0.168619,-0.322644,0,0.684581,0,0
1.11,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.848212,-32.234812,0.000001,68.446158,0,0,0,0.436332,0,10.893544,380.98998,80.621405,122.693763,-0.168482,-0.322348,0,0.684462,0,0
1.12,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.834546,-32.205278,0.000001,68.434101,0,0,0,0.436332,0,10.891625,380.989791,-15.111527,146.030482,-0.168345,-0.322053,0,0.684341,0,0
1.13,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.820899,-32.175784,0.000001,68.421937,0,0,0,0.436332,0,10.88969,380.989602,-104.02319,103.595974,-0.168209,-0.321758,0,0.684219,0,0
1.14,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.807273,-32.146331,0.000001,68.409667,0,0,0,0.436332,0,10.887737,380.989414,-146.087568,14.527992,-0.168073,-0.321463,0,0.684097,0,0
1.15,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.793666,-32.116919,0.000001,68.397291,0,0,0,0.436332,0,10.885767,380.989225,-122.396873,-81.063775,-0.167937,-0.321169,0,0.683973,0,0
1.16,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.780079,-32.087547,0.000001,68.384808,0,0,0,0.436332,0,10.88378,380.989037,-43.643304,-140.168765,-0.167801,-0.320875,0,0.683848,0,0
1.17,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.766512,-32.058216,0.000001,68.372219,0,0,0,0.436332,0,10.881777,380.988849,54.725493,-136.223462,-0.167665,-0.320582,0,0.683722,0,0
1.18,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.752965,-32.028926,0.000001,68.359524,0,0,0,0.436332,0,10.879756,380.988662,128.473776,-71.034433,-0.16753,-0.320289,0,0.683595,0,0
1.19,-1188413.089,-6195307.93,940368.7896,-483.430669,-77.699755,601.891844,2384,388838,-16.739437,-31.999675,0.000001,68.346723,0,0,0,0.436332,0,10.877719,380.988475,144.469838,26.068345,-0.167394,-0.319997,0,0.683467,0,0
1.2,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.725929,-31.970465,0.000001,68.333816,0,0,0,0.436332,0,10.875665,380.988288,95.557717,111.442841,-0.167259,-0.319705,0,0.683338,0,0
1.21,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.712441,-31.941295,0.000001,68.320803,0,0,0,0.436332,0,10.873594,380.988101,3.738719,146.753184,-0.167124,-0.319413,0,0.683208,0,0
1.22,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.698972,-31.912166,0.000001,68.307684,0,0,0,0.436332,0,10.871506,380.987915,-89.742748,116.174033,-0.16699,-0.319122,0,0.683077,0,0
1.23,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.685523,-31.883076,0.000001,68.294459,0,0,0,0.436332,0,10.869401,380.987728,-142.933548,33.464297,-0.166855,-0.318831,0,0.682945,0,0
1.24,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.672093,-31.854026,0.000001,68.281129,0,0,0,0.436332,0,10.867279,380.987543,-131.99381,-64.243164,-0.166721,-0.31854,0,0.682811,0,0
1.25,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.658683,-31.825017,0.000001,68.267692,0,0,0,0.436332,0,10.865141,380.987357,-61.864702,-133.124005,-0.166587,-0.31825,0,0.682677,0,0
1.26,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.645293,-31.796047,0.000001,68.25415,0,0,0,0.436332,0,10.862985,380.987172,35.983966,-142.316859,-0.166453,-0.31796,0,0.682541,0,0
1.27,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.631922,-31.767117,0.000001,68.240502,0,0,0,0.436332,0,10.860813,380.986987,117.690507,-87.735802,-0.166319,-0.317671,0,0.682405,0,0
1.28,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.618571,-31.738227,0.000001,68.226748,0,0,0,0.436332,0,10.858624,380.986802,146.665212,6.134692,-0.166186,-0.317382,0,0.682267,0,0
1.29,-1188416.238,-6195324.277,940428.8213,-483.092043,-75.931487,598.747577,2384,388838,-16.605238,-31.709377,0.000001,68.212889,0,0,0,0.436332,0,10.856418,380.986617,109.964434,97.241116,-0.166052,-0.317094,0,0.682129,0,0
1.3,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.591926,-31.680566,0.000001,68.198924,0,0,0,0.436332,0,10.854196,380.986433,24.052431,144.807406,-0.165919,-0.316806,0,0.681989,0,0
1.31,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.578632,-31.651795,0.000001,68.184854,0,0,0,0.436332,0,10.851957,380.986249,-72.604765,127.577214,-0.165786,-0.316518,0,0.681849,0,0
1.32,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.565358,-31.623063,0.000001,68.170679,0,0,0,0.436332,0,10.8497,380.986066,-136.772916,53.29409,-0.165654,-0.316231,0,0.681707,0,0
1.33,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.552104,-31.594371,0.000001,68.156398,0,0,0,0.436332,0,10.847428,380.985882,-139.784591,-44.800135,-0.165521,-0.315944,0,0.681564,0,0
1.34,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.538868,-31.565718,0.000001,68.142011,0,0,0,0.436332,0,10.845138,380.985699,-80.330071,-122.855839,-0.165389,-0.315657,0,0.68142,0,0
1.35,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.525652,-31.537104,0.000001,68.12752,0,0,0,0.436332,0,10.842832,380.985516,14.995674,-146.018153,-0.165257,-0.315371,0,0.681275,0,0
1.36,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.512455,-31.50853,0.000001,68.112923,0,0,0,0.436332,0,10.840508,380.985334,103.60735,-103.977796,-0.165125,-0.315085,0,0.681129,0,0
1.37,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.499278,-31.479995,0.000001,68.098221,0,0,0,0.436332,0,10.838169,380.985151,145.959362,-15.537816,-0.164993,-0.3148,0,0.680982,0,0
1.38,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.486119,-31.451498,0.000001,68.083414,0,0,0,0.436332,0,10.835812,380.984969,123.184887,79.816896,-0.164861,-0.314515,0,0.680834,0,0
1.39,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.47298,-31.423041,0.000001,68.068502,0,0,0,0.436332,0,10.833439,380.984788,45.480201,139.558228,-0.16473,-0.31423,0,0.680685,0,0
1.4,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.45986,-31.394623,0.000001,68.053485,0,0,0,0.436332,0,10.831049,380.984606,-52.482599,137.07742,-0.164599,-0.313946,0,0.680535,0,0
1.41,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.446758,-31.366244,0.000001,68.038363,0,0,0,0.436332,0,10.828642,380.984425,-127.040792,73.518529,-0.164468,-0.313662,0,0.680384,0,0
1.42,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.433676,-31.337904,0.000001,68.023137,0,0,0,0.436332,0,10.826218,380.984244,-145.001643,-22.77181,-0.164337,-0.313379,0,0.680231,0,0
1.43,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.420613,-31.309603,0.000001,68.007805,0,0,0,0.436332,0,10.823778,380.984063,-98.404691,-108.904746,-0.164206,-0.313096,0,0.680078,0,0
1.44,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.407569,-31.28134,0.000001,67.992369,0,0,0,0.436332,0,10.821322,380.983883,-8.026784,-146.557132,-0.164076,-0.312813,0,0.679924,0,0
1.45,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.394544,-31.253116,0.000001,67.976828,0,0,0,0.436332,0,10.818848,380.983703,85.902988,-119.01174,-0.163945,-0.312531,0,0.679768,0,0
1.46,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.381538,-31.22493,0.000001,67.961182,0,0,0,0.436332,0,10.816358,380.983523,141.619635,-38.557647,-0.163815,-0.312249,0,0.679612,0,0
1.47,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.368551,-31.196783,0.000001,67.945432,0,0,0,0.436332,0,10.813851,380.983344,134.386322,59.015467,-0.163686,-0.311968,0,0.679454,0,0
1.48,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.355582,-31.168675,0.000001,67.929578,0,0,0,0.436332,0,10.811328,380.983164,67.457307,130.352279,-0.163556,-0.311687,0,0.679296,0,0
1.49,-1188419.354,-6195340.449,940488.5401,-482.755825,-74.175808,595.632958,2384,388838,-16.342633,-31.140605,0.000001,67.913618,0,0,0,0.436332,0,10.808788,380.982985,-29.410157,143.794797,-0.163426,-0.311406,0,0.679136,0,0
1.5,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.329702,-31.112573,0.000001,67.897555,0,0,0,0.436332,0,10.806232,380.982807,-113.204238,93.41519,-0.163297,-0.311126,0,0.678976,0,0
1.51,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.31679,-31.084579,0.000001,67.881387,0,0,0,0.436332,0,10.803658,380.982628,-146.760745,1.605428,-0.163168,-0.310846,0,0.678814,0,0
1.52,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.303897,-31.056624,0.000001,67.865115,0,0,0,0.436332,0,10.801069,380.98245,-115.233731,-90.896521,-0.163039,-0.310566,0,0.678651,0,0
1.53,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.291023,-31.028707,0.000001,67.848739,0,0,0,0.436332,0,10.798462,380.982272,-32.640338,-143.091912,-0.16291,-0.310287,0,0.678487,0,0
1.54,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.278167,-31.000828,0.000001,67.832259,0,0,0,0.436332,0,10.795839,380.982094,64.395071,-131.885021,-0.162782,-0.310008,0,0.678323,0,0
1.55,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.265331,-30.972987,0.000001,67.815674,0,0,0,0.436332,0,10.7932,380.981917,132.895003,-62.281613,-0.162653,-0.30973,0,0.678157,0,0
1.56,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.252512,-30.945184,0.000001,67.798986,0,0,0,0.436332,0,10.790544,380.98174,142.561296,34.871984,-0.162525,-0.309452,0,0.67799,0,0
1.57,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.239713,-30.917419,0.000001,67.782194,0,0,0,0.436332,0,10.787871,380.981563,89.158423,116.577234,-0.162397,-0.309174,0,0.677822,0,0
1.58,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.226932,-30.889692,0.000001,67.765298,0,0,0,0.436332,0,10.785182,380.981386,-3.656197,146.716753,-0.162269,-0.308897,0,0.677653,0,0
1.59,-1188425.484,-6195372.268,940607.0505,-482.09048,-70.701521,589.491046,2384,388838,-16.21417,-30.862003,0.000001,67.748298,0,0,0,0.436332,0,10.782476,380.98121,-94.834128,112.006069,-0.162142,-0.30862,0,0.677483,0,0
1.6,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.201426,-30.834351,0.000001,67.731194,0,0,0,0.436332,0,10.779754,380.981034,-144.098472,27.82444,-0.162014,-0.308344,0,0.677312,0,0
1.61,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.188701,-30.806737,0.000001,67.713987,0,0,0,0.436332,0,10.777016,380.980858,-129.726889,-68.623622,-0.161887,-0.308067,0,0.67714,0,0
1.62,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.175994,-30.77916,0.000001,67.696676,0,0,0,0.436332,0,10.774261,380.980683,-58.107331,-134.764623,-0.16176,-0.307792,0,0.676967,0,0
1.63,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.163306,-30.751621,0.000001,67.679261,0,0,0,0.436332,0,10.771489,380.980508,39.127226,-141.445128,-0.161633,-0.307516,0,0.676793,0,0
1.64,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.151075,-30.724595,0.000001,67.661743,0,0,0,0.436332,0,10.768701,380.980333,119.088665,-85.76277,-0.161511,-0.307246,0,0.676617,0,0
1.65,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.139528,-30.698324,0.000001,67.644122,0,0,0,0.436332,0,10.765896,380.980158,146.552987,7.699574,-0.161395,-0.306983,0,0.676441,0,0
1.66,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.127993,-30.672081,0.000001,67.626397,0,0,0,0.436332,0,10.763075,380.979984,109.461977,97.748842,-0.16128,-0.306721,0,0.676264,0,0
1.67,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.116468,-30.645866,0.000001,67.608569,0,0,0,0.436332,0,10.760238,380.979809,24.191653,144.745375,-0.161165,-0.306459,0,0.676086,0,0
1.68,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.104955,-30.61968,0.000001,67.590638,0,0,0,0.436332,0,10.757384,380.979636,-71.702944,128.042363,-0.16105,-0.306197,0,0.675906,0,0
1.69,-1188428.499,-6195387.918,940665.848,-481.761287,-68.982573,586.46296,2384,388838,-16.093453,-30.593522,0.000001,67.572603,0,0,0,0.436332,0,10.754514,380.979462,-136.041296,55.032937,-0.160935,-0.305935,0,0.675726,0,0
1.7,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.081963,-30.567392,0.000001,67.554466,0,0,0,0.436332,0,10.751627,380.979289,-140.566781,-42.148999,-0.16082,-0.305674,0,0.675545,0,0
1.71,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.070484,-30.54129,0.000001,67.536226,0,0,0,0.436332,0,10.748724,380.979116,-83.336325,-120.790376,-0.160705,-0.305413,0,0.675362,0,0
1.72,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.059016,-30.515217,0.000001,67.517882,0,0,0,0.436332,0,10.745805,380.978943,10.473267,-146.373729,-0.16059,-0.305152,0,0.675179,0,0
1.73,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.047559,-30.489171,0.000001,67.499436,0,0,0,0.436332,0,10.742869,380.97877,99.663657,-107.711715,-0.160476,-0.304892,0,0.674994,0,0
1.74,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.036114,-30.463154,0.000001,67.480887,0,0,0,0.436332,0,10.739917,380.978598,145.115736,-21.812419,-0.160361,-0.304632,0,0.674809,0,0
1.75,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.02468,-30.437165,0.000001,67.462236,0,0,0,0.436332,0,10.736948,380.978426,126.936587,73.628538,-0.160247,-0.304372,0,0.674622,0,0
1.76,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.013258,-30.411204,0.000001,67.443482,0,0,0,0.436332,0,10.733963,380.978254,53.14131,136.783627,-0.160133,-0.304112,0,0.674435,0,0
1.77,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-16.001846,-30.385271,0.000001,67.424625,0,0,0,0.436332,0,10.730962,380.978083,-43.908477,140.019662,-0.160018,-0.303853,0,0.674246,0,0
1.78,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-15.990447,-30.359366,0.000001,67.405665,0,0,0,0.436332,0,10.727945,380.977912,-121.714959,81.967249,-0.159904,-0.303594,0,0.674057,0,0
1.79,-1188431.481,-6195403.397,940724.3441,-481.43435,-67.27542,583.462513,2384,388838,-15.979058,-30.333489,0.000001,67.386604,0,0,0,0.436332,0,10.724911,380.977741,-146.255134,-11.928882,-0.159791,-0.303335,0,0.673866,0,0
1.8,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.967681,-30.30764,0.000001,67.36744,0,0,0,0.436332,0,10.721861,380.97757,-106.841475,-100.585599,-0.159677,-0.303076,0,0.673674,0,0
1.81,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.956315,-30.281819,0.000001,67.348173,0,0,0,0.436332,0,10.718795,380.9774,-20.74867,-145.264441,-0.159563,-0.302818,0,0.673482,0,0
1.82,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.94496,-30.256026,0.000001,67.328805,0,0,0,0.436332,0,10.715712,380.97723,74.384239,-126.486963,-0.15945,-0.30256,0,0.673288,0,0
1.83,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.933617,-30.230261,0.000001,67.309334,0,0,0,0.436332,0,10.712613,380.97706,137.023021,-52.501051,-0.159336,-0.302303,0,0.673093,0,0
1.84,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.922285,-30.204525,0.000001,67.289761,0,0,0,0.436332,0,10.709498,380.97689,139.866483,44.370458,-0.159223,-0.302045,0,0.672898,0,0
1.85,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.910965,-30.178816,0.000001,67.270087,0,0,0,0.436332,0,10.706367,380.976721,81.723607,121.870114,-0.15911,-0.301788,0,0.672701,0,0
1.86,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.899655,-30.153135,0.000001,67.25031,0,0,0,0.436332,0,10.703219,380.976552,-12.017819,146.240716,-0.158997,-0.301531,0,0.672503,0,0
1.87,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.888358,-30.127481,0.000001,67.230432,0,0,0,0.436332,0,10.700056,380.976383,-100.50048,106.91179,-0.158884,-0.301275,0,0.672304,0,0
1.88,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.877071,-30.101856,0.000001,67.210452,0,0,0,0.436332,0,10.696876,380.976215,-145.213076,21.055699,-0.158771,-0.301019,0,0.672105,0,0
1.89,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.865796,-30.076259,0.000001,67.19037,0,0,0,0.436332,0,10.693679,380.976046,-126.740261,-73.937737,-0.158658,-0.300763,0,0.671904,0,0
1.9,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.854532,-30.050689,0.000001,67.170186,0,0,0,0.436332,0,10.690467,380.975878,-53.166864,-136.758438,-0.158545,-0.300507,0,0.671702,0,0
1.91,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.843279,-30.025148,0.000001,67.149902,0,0,0,0.436332,0,10.687239,380.975711,43.489971,-140.135332,-0.158433,-0.300251,0,0.671499,0,0
1.92,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.832038,-29.999634,0.000001,67.129515,0,0,0,0.436332,0,10.683994,380.975543,121.233646,-82.652255,-0.15832,-0.299996,0,0.671295,0,0
1.93,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.820808,-29.974147,0.000001,67.109028,0,0,0,0.436332,0,10.680733,380.975376,146.336723,10.689213,-0.158208,-0.299741,0,0.67109,0,0
1.94,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.80959,-29.948689,0.000001,67.088439,0,0,0,0.436332,0,10.677457,380.975209,107.955037,99.368552,-0.158096,-0.299487,0,0.670884,0,0
1.95,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.798382,-29.923258,0.000001,67.067749,0,0,0,0.436332,0,10.674164,380.975042,22.782702,144.944995,-0.157984,-0.299233,0,0.670677,0,0
1.96,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.787187,-29.897856,0.000001,67.046957,0,0,0,0.436332,0,10.670855,380.974876,-72.237259,127.708987,-0.157872,-0.298979,0,0.67047,0,0
1.97,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.776002,-29.87248,0.000001,67.026065,0,0,0,0.436332,0,10.66753,380.97471,-135.951604,55.178551,-0.15776,-0.298725,0,0.670261,0,0
1.98,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.764829,-29.847133,0.000001,67.005072,0,0,0,0.436332,0,10.664188,380.974544,-140.815221,-41.2103,-0.157648,-0.298471,0,0.670051,0,0
1.99,-1188434.431,-6195418.706,940782.5414,-481.109586,-65.579631,580.488301,2384,388838,-15.753667,-29.821813,0.000001,66.983978,0,0,0,0.436332,0,10.660831,380.974378,-84.776363,-119.749271,-0.157537,-0.298218,0,0.66984,0,0
2,-1188892.006,-6195362.139,940898.0502,-480.471005,-62.186556,574.617341,2384,388839,-15.742516,-29.796521,0.000001,66.962783,0,0,0,0.436332,0,10.657458,380.974213,7.889521,-146.507269,-0.157425,-0.297965,0,0.669628,0,0
