time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
0.34,1439763.740000,6144006.294000,939111.896400,289.095032,-64.266189,-33.808691,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.004372,-22.694618,-145.124616,69.052056,0.000000,0.000000,10.989976,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0
0.35,1439766.631000,6144005.652000,939111.558300,289.041254,-64.276029,-33.806157,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.004131,74.939180,-126.332666,69.048298,0.000000,0.000000,10.989378,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0
0.36,1439769.521000,6144005.009000,939111.220300,288.987544,-64.285949,-33.803643,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.003891,138.234773,-49.664821,69.044432,0.000000,0.000000,10.988763,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0
0.37,1439772.410000,6144004.366000,939110.882200,288.933900,-64.295950,-33.801148,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.003650,138.203236,49.748732,69.040456,0.000000,0.000000,10.988130,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0
0.38,1439775.299000,6144003.723000,939110.544300,288.880324,-64.306032,-33.798671,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.003411,74.870027,126.369197,69.036372,0.000000,0.000000,10.987480,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0
0.39,1439778.187000,6144003.080000,939110.206300,288.826816,-64.316195,-33.796215,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.003171,-22.748042,145.109771,69.032179,0.000000,0.000000,10.986813,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0
0.40,1439781.075000,6144002.436000,939109.868400,288.773375,-64.326438,-33.793777,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.002932,-109.942478,97.399154,69.027878,0.000000,0.000000,10.986128,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0
0.41,1439783.962000,6144001.793000,939109.530400,288.720003,-64.336762,-33.791359,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.002693,-146.791030,5.095292,69.023468,0.000000,0.000000,10.985426,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0
0.42,1439786.849000,6144001.150000,939109.192600,288.666699,-64.347167,-33.788959,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.002454,-116.433334,-89.534755,69.018949,0.000000,0.000000,10.984707,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0
0.43,1439789.735000,6144000.506000,939108.854700,288.613464,-64.357652,-33.786580,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.002216,-32.779153,-143.172434,69.014322,0.000000,0.000000,10.983970,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0
0.44,1439792.620000,6143999.862000,939108.516800,288.560298,-64.368217,-33.784219,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.001978,65.871995,-131.275758,69.009586,0.000000,0.000000,10.983217,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0
0.45,1439795.506000,6143999.218000,939108.179000,288.507202,-64.378862,-33.781878,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.001740,134.369925,-59.302559,69.004741,0.000000,0.000000,10.982446,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0
0.46,1439798.390000,6143998.575000,939107.841200,288.454175,-64.389587,-33.779556,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.001503,141.377446,39.800926,68.999788,0.000000,0.000000,10.981657,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0
0.47,1439801.274000,6143997.931000,939107.503500,288.401217,-64.400392,-33.777253,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.001265,83.701574,120.687070,68.994726,0.000000,0.000000,10.980852,0,0,1,0,0,0,0,0,0,0,0,48,0,0,0
0.48,1439804.158000,6143997.286000,939107.165700,288.348330,-64.411278,-33.774969,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.001029,-12.259454,146.357967,68.989556,0.000000,0.000000,10.980029,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0
0.49,1439807.041000,6143996.642000,939106.828000,288.295513,-64.422242,-33.772705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.000792,-102.605463,105.084225,68.984277,0.000000,0.000000,10.979189,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0
0.50,1439809.923000,6143995.998000,939106.490300,288.242766,-64.433287,-33.770460,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.000556,-146.020330,15.756445,68.978890,0.000000,0.000000,10.978331,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0
0.51,1439812.805000,6143995.353000,939106.152600,288.190090,-64.444411,-33.768234,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.000320,-122.663167,-80.768663,68.973394,0.000000,0.000000,10.977457,0,0,1,0,0,0,0,0,0,0,0,52,0,0,0
0.52,1439815.686000,6143994.709000,939105.814900,288.137486,-64.455615,-33.766028,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,381.000085,-43.228217,-140.359461,68.967790,0.000000,0.000000,10.976565,0,0,1,0,0,0,0,0,0,0,0,53,0,0,0
0.53,1439818.567000,6143994.064000,939105.477300,288.084952,-64.466897,-33.763840,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.999850,55.960186,-135.784912,68.962077,0.000000,0.000000,10.975655,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0
0.54,1439821.447000,6143993.419000,939105.139700,288.032490,-64.478260,-33.761672,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.999615,129.563871,-69.151398,68.956256,0.000000,0.000000,10.974729,0,0,1,0,0,0,0,0,0,0,0,55,0,0,0
0.55,1439824.327000,6143992.775000,939104.802100,287.980100,-64.489701,-33.759524,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.999380,143.954552,29.076238,68.950326,0.000000,0.000000,10.973785,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0
0.56,1439827.206000,6143992.130000,939104.464500,287.927782,-64.501221,-33.757395,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.999146,92.572134,114.010390,68.944288,0.000000,0.000000,10.972824,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0
0.57,1439830.085000,6143991.484000,939104.127000,287.875537,-64.512821,-33.755285,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.998912,-1.094113,146.855032,68.938142,0.000000,0.000000,10.971846,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0
0.58,1439832.963000,6143990.839000,939103.789400,287.823364,-64.524499,-33.753194,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.998678,-94.252041,112.622285,68.931888,0.000000,0.000000,10.970851,0,0,1,0,0,0,0,0,0,0,0,59,0,0,0
0.59,1439835.841000,6143990.194000,939103.451900,287.771263,-64.536256,-33.751122,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.998445,-144.360205,26.962686,68.925525,0.000000,0.000000,10.969838,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0
0.60,1439838.718000,6143989.548000,939103.114400,287.719236,-64.548091,-33.749070,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.998212,-128.551805,-70.999423,68.919054,0.000000,0.000000,10.968808,0,0,1,0,0,0,0,0,0,0,0,61,0,0,0
0.61,1439841.595000,6143988.903000,939102.777000,287.667282,-64.560005,-33.747037,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.997979,-54.061396,-136.541128,68.912474,0.000000,0.000000,10.967761,0,0,1,0,0,0,0,0,0,0,0,62,0,0,0
0.62,1439844.471000,6143988.257000,939102.439500,287.615402,-64.571998,-33.745024,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.997747,45.096151,-139.757222,68.905787,0.000000,0.000000,10.966697,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0
0.63,1439847.347000,6143987.611000,939102.102100,287.563595,-64.584069,-33.743030,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.997515,123.665260,-79.197710,68.898991,0.000000,0.000000,10.965615,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0
0.64,1439850.222000,6143986.965000,939101.764700,287.511863,-64.596218,-33.741055,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.997283,145.805119,17.489176,68.892087,0.000000,0.000000,10.964516,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0
0.65,1439853.097000,6143986.319000,939101.427300,287.460205,-64.608445,-33.739099,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.997052,101.432906,106.188512,68.885075,0.000000,0.000000,10.963400,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0
0.66,1439855.971000,6143985.673000,939101.089900,287.408621,-64.620750,-33.737163,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.996821,10.805036,146.449706,68.877954,0.000000,0.000000,10.962267,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0
0.67,1439858.844000,6143985.027000,939100.752600,287.357113,-64.633133,-33.735246,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.996590,-84.740291,119.929058,68.870726,0.000000,0.000000,10.961116,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0
0.68,1439861.717000,6143984.380000,939100.415200,287.305679,-64.645594,-33.733348,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.996359,-141.643740,38.737296,68.863390,0.000000,0.000000,10.959949,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0
0.69,1439864.590000,6143983.734000,939100.077900,287.254321,-64.658132,-33.731469,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.996129,-133.980995,-60.102009,68.855945,0.000000,0.000000,10.958764,0,0,1,0,0,0,0,0,0,0,0,70,0,0,0
0.70,1439867.462000,6143983.087000,939099.740600,287.203038,-64.670748,-33.729610,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.995899,-65.264171,-131.542305,68.848393,0.000000,0.000000,10.957562,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0
0.71,1439870.333000,6143982.440000,939099.403300,287.151831,-64.683442,-33.727770,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.995670,33.179701,-143.043802,68.840732,0.000000,0.000000,10.956343,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0
0.72,1439873.204000,6143981.793000,939099.066100,287.100700,-64.696212,-33.725950,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.995440,116.499185,-89.386765,68.832964,0.000000,0.000000,10.955106,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0
0.73,1439876.075000,6143981.146000,939098.728800,287.049646,-64.709060,-33.724149,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.995212,146.754790,4.971682,68.825088,0.000000,0.000000,10.953853,0,0,1,0,0,0,0,0,0,0,0,74,0,0,0
0.74,1439878.945000,6143980.499000,939098.391600,286.998668,-64.721985,-33.722367,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.994983,110.188396,97.055839,68.817103,0.000000,0.000000,10.952582,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0
0.75,1439881.814000,6143979.851000,939098.054400,286.947767,-64.734988,-33.720604,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.994755,23.467683,144.949023,68.809011,0.000000,0.000000,10.951294,0,0,1,0,0,0,0,0,0,0,0,76,0,0,0
0.76,1439884.683000,6143979.204000,939097.717200,286.896943,-64.748067,-33.718861,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.994527,-73.923262,126.869759,68.800812,0.000000,0.000000,10.949989,0,0,1,0,0,0,0,0,0,0,0,77,0,0,0
0.77,1439887.552000,6143978.556000,939097.380000,286.846196,-64.761223,-33.717137,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.994299,-137.667714,51.066800,68.792504,0.000000,0.000000,10.948667,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0
0.78,1439890.420000,6143977.909000,939097.042900,286.795527,-64.774455,-33.715432,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.994071,-138.780230,-47.957259,68.784088,0.000000,0.000000,10.947328,0,0,1,0,0,0,0,0,0,0,0,79,0,0,0
0.79,1439893.287000,6143977.261000,939096.705700,286.744935,-64.787764,-33.713747,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.993844,-76.776902,-125.159066,68.775565,0.000000,0.000000,10.945971,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0
0.80,1439896.154000,6143976.613000,939096.368600,286.694422,-64.801149,-33.712081,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.993617,20.127946,-145.444093,68.766934,0.000000,0.000000,10.944597,0,0,1,0,0,0,0,0,0,0,0,81,0,0,0
0.81,1439899.021000,6143975.965000,939096.031500,286.643986,-64.814611,-33.710434,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.993391,107.871370,-99.611847,68.758196,0.000000,0.000000,10.943207,0,0,1,0,0,0,0,0,0,0,0,82,0,0,0
0.82,1439901.886000,6143975.316000,939095.694400,286.593630,-64.828149,-33.708807,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.993165,146.580601,-8.515519,68.749350,0.000000,0.000000,10.941799,0,0,1,0,0,0,0,0,0,0,0,83,0,0,0
0.83,1439904.752000,6143974.668000,939095.357400,286.543352,-64.841763,-33.707199,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.992939,118.686190,86.438473,68.740396,0.000000,0.000000,10.940374,0,0,1,0,0,0,0,0,0,0,0,84,0,0,0
0.84,1439907.617000,6143974.019000,939095.020300,286.493153,-64.855453,-33.705610,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.992713,36.883728,142.117017,68.731335,0.000000,0.000000,10.938932,0,0,1,0,0,0,0,0,0,0,0,85,0,0,0
0.85,1439910.481000,6143973.371000,939094.683300,286.443034,-64.869219,-33.704040,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.992488,-61.658018,133.250065,68.722166,0.000000,0.000000,10.937472,0,0,1,0,0,0,0,0,0,0,0,86,0,0,0
0.86,1439913.345000,6143972.722000,939094.346200,286.392993,-64.883061,-33.702490,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.992263,-132.193999,63.887971,68.712889,0.000000,0.000000,10.935996,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0
0.87,1439916.209000,6143972.073000,939094.009200,286.343033,-64.896978,-33.700959,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.992038,-142.719499,-34.463115,68.703506,0.000000,0.000000,10.934503,0,0,1,0,0,0,0,0,0,0,0,88,0,0,0
0.88,1439919.072000,6143971.424000,939093.672200,286.293153,-64.910971,-33.699448,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.991814,-88.481835,-117.162973,68.694014,0.000000,0.000000,10.932992,0,0,1,0,0,0,0,0,0,0,0,89,0,0,0
0.89,1439921.934000,6143970.774000,939093.335300,286.243353,-64.925039,-33.697955,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.991590,5.888394,-146.700920,68.684416,0.000000,0.000000,10.931464,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0
0.90,1439924.796000,6143970.125000,939092.998300,286.193633,-64.939182,-33.696482,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.991366,97.575431,-109.701889,68.674710,0.000000,0.000000,10.929920,0,0,1,0,0,0,0,0,0,0,0,91,0,0,0
0.91,1439927.657000,6143969.475000,939092.661300,286.143994,-64.953401,-33.695029,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.991143,145.008820,-22.968409,68.664897,0.000000,0.000000,10.928358,0,0,1,0,0,0,0,0,0,0,0,92,0,0,0
0.92,1439930.518000,6143968.826000,939092.324400,286.094435,-64.967694,-33.693594,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.990920,126.705904,74.164384,68.654976,0.000000,0.000000,10.926779,0,0,1,0,0,0,0,0,0,0,0,93,0,0,0
0.93,1439933.379000,6143968.176000,939091.987500,286.044959,-64.982063,-33.692179,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.990697,50.987949,137.675735,68.644948,0.000000,0.000000,10.925183,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0
0.94,1439936.239000,6143967.526000,939091.650600,285.995563,-64.996506,-33.690783,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.990474,-47.818509,138.807082,68.634814,0.000000,0.000000,10.923570,0,0,1,0,0,0,0,0,0,0,0,95,0,0,0
0.95,1439939.098000,6143966.876000,939091.313700,285.946249,-65.011024,-33.689407,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.990252,-124.954013,77.072354,68.624571,0.000000,0.000000,10.921940,0,0,1,0,0,0,0,0,0,0,0,96,0,0,0
0.96,1439941.957000,6143966.226000,939090.976800,285.897017,-65.025616,-33.688049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.990030,-145.502905,-19.549817,68.614222,0.000000,0.000000,10.920293,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0
0.97,1439944.816000,6143965.575000,939090.639900,285.847868,-65.040283,-33.686711,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.989809,-100.188248,-107.309101,68.603766,0.000000,0.000000,10.918628,0,0,1,0,0,0,0,0,0,0,0,98,0,0,0
0.98,1439947.674000,6143964.925000,939090.303100,285.798800,-65.055024,-33.685393,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.989587,-9.544048,-146.497363,68.593203,0.000000,0.000000,10.916947,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0
0.99,1439950.531000,6143964.274000,939089.966200,285.749815,-65.069840,-33.684093,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.989366,85.404428,-119.408073,68.582532,0.000000,0.000000,10.915249,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0
1.00,1439953.388000,6143963.623000,939089.629400,285.700913,-65.084729,-33.682813,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.989146,141.715562,-38.321561,68.571755,0.000000,0.000000,10.913534,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0
1.01,1439956.245000,6143962.972000,939089.292600,285.652094,-65.099692,-33.681552,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.988925,133.948059,60.078270,68.560871,0.000000,0.000000,10.911802,0,0,1,0,0,0,0,0,0,0,0,102,0,0,0
1.02,1439959.101000,6143962.321000,939088.955800,285.603358,-65.114729,-33.680310,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.988705,65.641581,131.309949,68.549880,0.000000,0.000000,10.910052,0,0,1,0,0,0,0,0,0,0,0,103,0,0,0
1.03,1439961.956000,6143961.670000,939088.619000,285.554706,-65.129840,-33.679088,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.988485,-32.313309,143.201288,68.538782,0.000000,0.000000,10.908286,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0
1.04,1439964.811000,6143961.018000,939088.282200,285.506138,-65.145024,-33.677885,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.988266,-115.657721,90.408460,68.527577,0.000000,0.000000,10.906503,0,0,1,0,0,0,0,0,0,0,0,105,0,0,0
1.05,1439967.666000,6143960.367000,939087.945500,285.457653,-65.160282,-33.676701,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.988047,-146.764431,-3.199909,68.516266,0.000000,0.000000,10.904702,0,0,1,0,0,0,0,0,0,0,0,106,0,0,0
1.06,1439970.520000,6143959.715000,939087.608700,285.409253,-65.175613,-33.675536,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.987828,-111.616249,-95.349306,68.504848,0.000000,0.000000,10.902885,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0
1.07,1439973.374000,6143959.063000,939087.272000,285.360937,-65.191017,-33.674391,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.987609,-26.105618,-144.456961,68.493323,0.000000,0.000000,10.901051,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0
1.08,1439976.227000,6143958.411000,939086.935200,285.312707,-65.206494,-33.673265,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.987391,71.168145,-128.390234,68.481692,0.000000,0.000000,10.899200,0,0,1,0,0,0,0,0,0,0,0,109,0,0,0
1.09,1439979.079000,6143957.759000,939086.598500,285.264561,-65.222044,-33.672158,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.987173,136.331894,-54.426207,68.469954,0.000000,0.000000,10.897332,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0
1.10,1439981.932000,6143957.106000,939086.261800,285.216500,-65.237667,-33.671070,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.986955,140.024092,44.062359,68.458109,0.000000,0.000000,10.895446,0,0,1,0,0,0,0,0,0,0,0,111,0,0,0
1.11,1439984.783000,6143956.454000,939085.925100,285.168524,-65.253362,-33.670002,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.986738,80.611005,122.677401,68.446158,0.000000,0.000000,10.893544,0,0,1,0,0,0,0,0,0,0,0,112,0,0,0
1.12,1439987.634000,6143955.801000,939085.588400,285.120634,-65.269130,-33.668953,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.986521,-15.109220,146.011065,68.434101,0.000000,0.000000,10.891625,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0
1.13,1439990.485000,6143955.148000,939085.251700,285.072831,-65.284970,-33.667923,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.986304,-104.009008,103.582272,68.421937,0.000000,0.000000,10.889689,0,0,1,0,0,0,0,0,0,0,0,114,0,0,0
1.14,1439993.335000,6143954.495000,939084.915100,285.025113,-65.300883,-33.666912,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.986087,-146.067752,14.526324,68.409667,0.000000,0.000000,10.887737,0,0,1,0,0,0,0,0,0,0,0,115,0,0,0
1.15,1439996.185000,6143953.842000,939084.578400,284.977481,-65.316868,-33.665921,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.985871,-122.380325,-81.052451,68.397291,0.000000,0.000000,10.885767,0,0,1,0,0,0,0,0,0,0,0,116,0,0,0
1.16,1439999.034000,6143953.189000,939084.241700,284.929937,-65.332924,-33.664948,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.985655,-43.637587,-140.149373,68.384808,0.000000,0.000000,10.883780,0,0,1,0,0,0,0,0,0,0,0,117,0,0,0
