time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,main_cycles,t1_cycles,t2_cycles,t3_cycles
33.89,-1194262.706,-6194045.497,952482.4846,-424.763125,226.936116,195.780508,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006192,0.016318,0.000119,1,1,1,1,1,1,1,1,3390,747,1604,1707
33.9,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3391,747,1604,1707
33.91,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3392,747,1604,1707
33.92,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3393,747,1604,1707
33.93,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3394,747,1604,1707
33.94,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3395,747,1604,1707
33.95,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3396,747,1604,1707
33.96,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3397,747,1604,1707
33.97,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3398,747,1604,1707
33.98,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3399,747,1604,1707
33.99,-1194257.3,-6194017.405,952521.5158,-424.525937,228.154,194.532135,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3400,747,1604,1707
34,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3401,747,1604,1707
34.01,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006193,0.016318,0.000119,1,1,1,1,1,1,1,1,3402,747,1604,1707
34.02,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3403,747,1604,1707
34.03,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3404,747,1604,1707
34.04,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3405,747,1604,1707
34.05,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3406,747,1604,1707
34.06,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3407,747,1604,1707
34.07,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3408,747,1604,1707
34.08,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3409,747,1604,1707
34.09,-1194706.247,-6193916.166,952540.9379,-424.39114,228.791372,193.90982,0,0,0,-0.349755,-0.349755,-0.349755,-0.349755,0.33605,0.436489,6.2831,0.000747,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3410,747,1604,1707
34.1,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3411,747,1604,1707
34.11,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3412,747,1604,1707
34.12,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3413,747,1604,1707
34.13,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006194,0.016318,0.000119,1,1,1,1,1,1,1,1,3414,747,1604,1707
34.14,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016318,0.000119,1,1,1,1,1,1,1,1,3415,747,1604,1707
34.15,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3416,747,1604,1707
34.16,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3417,747,1604,1707
34.17,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3418,747,1604,1707
34.18,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3419,747,1604,1707
34.19,-1194703.514,-6193901.968,952560.2978,-424.273301,229.396103,193.28874,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3420,747,1604,1707
34.2,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3421,747,1604,1707
34.21,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3422,747,1604,1707
34.22,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3423,747,1604,1707
34.23,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3424,747,1604,1707
34.24,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3425,747,1604,1707
34.25,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006195,0.016317,0.000119,1,1,1,1,1,1,1,1,3426,747,1604,1707
34.26,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3427,747,1604,1707
34.27,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3428,747,1604,1707
34.28,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3429,747,1604,1707
34.29,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3430,747,1604,1707
34.3,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3431,747,1604,1707
34.31,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3432,747,1604,1707
34.32,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3433,747,1604,1707
34.33,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3434,747,1604,1707
34.34,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3435,747,1604,1707
34.35,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3436,747,1604,1707
34.36,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3437,747,1604,1707
34.37,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006196,0.016317,0.000119,1,1,1,1,1,1,1,1,3438,747,1604,1707
34.38,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3439,747,1604,1707
34.39,-1194700.769,-6193887.71,952579.5957,-424.155784,229.999147,192.668884,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3440,747,1604,1707
34.4,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3441,747,1604,1707
34.41,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3442,747,1604,1707
34.42,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3443,747,1604,1707
34.43,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3444,747,1604,1707
34.44,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3445,747,1604,1707
34.45,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3446,747,1604,1707
34.46,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016317,0.000119,1,1,1,1,1,1,1,1,3447,747,1604,1707
34.47,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016316,0.000119,1,1,1,1,1,1,1,1,3448,747,1604,1707
34.48,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016316,0.000119,1,1,1,1,1,1,1,1,3449,747,1604,1707
34.49,-1194695.243,-6193859.014,952618.0058,-423.921716,231.200153,191.432806,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006197,0.016316,0.000119,1,1,1,1,1,1,1,1,3450,747,1604,1707
34.5,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3451,747,1604,1707
34.51,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3452,747,1604,1707
34.52,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3453,747,1604,1707
34.53,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3454,747,1604,1707
34.54,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349756,-0.349756,-0.349756,-0.349756,0.33605,0.436489,6.2831,0.000748,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3455,747,1604,1707
34.55,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3456,747,1604,1707
34.56,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3457,747,1604,1707
34.57,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3458,747,1604,1707
34.58,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3459,747,1604,1707
34.59,-1194692.463,-6193844.576,952637.1182,-423.805167,231.798107,190.816565,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3460,747,1604,1707
34.6,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3461,747,1604,1707
34.61,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006198,0.016316,0.000119,1,1,1,1,1,1,1,1,3462,747,1604,1707
34.62,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3463,747,1604,1707
34.63,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3464,747,1604,1707
34.64,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3465,747,1604,1707
34.65,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3466,747,1604,1707
34.66,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3467,747,1604,1707
34.67,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3468,747,1604,1707
34.68,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3469,747,1604,1707
34.69,-1194689.672,-6193830.078,952656.1691,-423.688943,232.394357,190.20151,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3470,747,1604,1707
34.7,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3471,747,1604,1707
34.71,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3472,747,1604,1707
34.72,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3473,747,1604,1707
34.73,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.006199,0.016316,0.000119,1,1,1,1,1,1,1,1,3474,747,1604,1707
34.74,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016316,0.000119,1,1,1,1,1,1,1,1,3475,747,1604,1707
34.75,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016316,0.000119,1,1,1,1,1,1,1,1,3476,747,1604,1707
34.76,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016316,0.000119,1,1,1,1,1,1,1,1,3477,747,1604,1707
34.77,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016316,0.000119,1,1,1,1,1,1,1,1,3478,747,1604,1707
34.78,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3479,747,1604,1707
34.79,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3480,747,1604,1707
34.8,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3481,747,1604,1707
34.81,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3482,747,1604,1707
34.82,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3483,747,1604,1707
34.83,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3484,747,1604,1707
34.84,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3485,747,1604,1707
34.85,-1194686.869,-6193815.521,952675.1586,-423.573044,232.988899,189.587633,0,0,0,-0.349757,-0.349757,-0.349757,-0.349757,0.33605,0.436489,6.2831,0.000749,-0.0062,0.016315,0.000119,1,1,1,1,1,1,1,1,3486,747,1604,1707
